"aq",,,,
"Czas","Si³a","Przemieszczenie","Naprê¿.","Rozstaw"
"sec","N","mm","N/mm2","mm"
"1881,9","1,706918","1,867874","0,00965918","1,445625"
"1881,91","1,703342","1,869373","0,009638943","1,444126"
"1881,92","1,703103","1,870251","0,009637594","1,443249"
"1881,93","1,711448","1,871124","0,009684815","1,442375"
"1881,94","1,731078","1,871998","0,009795897","1,441502"
"1881,95","1,754522","1,872749","0,009928565","1,44075"
"1881,96","1,767953","1,873501","0,01000457","1,439999"
"1881,97","1,76692","1,874249","0,009998723","1,439251"
"1881,98","1,752694","1,874874","0,009918222","1,438625"
"1881,99","1,727343","1,875626","0,009774759","1,437874"
"1882","1,703262","1,876251","0,009638493","1,437248"
"1882,01","1,698812","1,876873","0,009613309","1,436626"
"1882,02","1,713117","1,877998","0,00969426","1,435501"
"1882,03","1,729806","1,879375","0,009788701","1,434124"
"1882,04","1,739581","1,880249","0,009844017","1,43325"
"1882,05","1,745144","1,881123","0,009875498","1,432377"
"1882,06","1,746575","1,882","0,009883593","1,431499"
"1882,07","1,738946","1,882874","0,00984042","1,430626"
"1882,08","1,726151","1,883625","0,009768014","1,429874"
"1882,09","1,723528","1,884251","0,009753173","1,429249"
"1882,1","1,737595","1,884876","0,009832774","1,428623"
"1882,11","1,758973","1,885624","0,009953749","1,427876"
"1882,12","1,775026","1,88625","0,01004459","1,42725"
"1882,13","1,782656","1,887001","0,01008777","1,426498"
"1882,14","1,786073","1,888374","0,01010711","1,425125"
"1882,15","1,790603","1,889374","0,01013274","1,424126"
"1882,16","1,802444","1,890125","0,01019975","1,423374"
"1882,17","1,828035","1,890999","0,01034456","1,422501"
"1882,18","1,865149","1,891876","0,01055458","1,421623"
"1882,19","1,899878","1,89275","0,01075111","1,42075"
"1882,2","1,919031","1,893501","0,0108595","1,419998"
"1882,21","1,923879","1,894249","0,01088693","1,41925"
"1882,22","1,924515","1,894875","0,01089053","1,418625"
"1882,23","1,925548","1,8955","0,01089637","1,417999"
"1882,24","1,925151","1,896126","0,01089412","1,417374"
"1882,25","1,922131","1,896626","0,01087703","1,416874"
"1882,26","1,917998","1,897625","0,01085365","1,415874"
"1882,27","1,91474","1,898998","0,01083521","1,414501"
"1882,28","1,913945","1,900249","0,01083071","1,41325"
"1882,29","1,920382","1,901001","0,01086714","1,412498"
"1882,3","1,940886","1,901875","0,01098317","1,411625"
"1882,31","1,974265","1,902626","0,01117205","1,410873"
"1882,32","2,002954","1,9035","0,0113344","1,41"
"1882,33","2,01122","1,904251","0,01138118","1,409248"
"1882,34","2,00367","1,904751","0,01133845","1,408749"
"1882,35","1,995325","1,905373","0,01129123","1,408127"
"1882,36","1,993656","1,906124","0,01128179","1,407375"
"1882,37","1,995325","1,90675","0,01129123","1,40675"
"1882,38","1,995484","1,907875","0,01129213","1,405624"
"1882,39","1,993577","1,909374","0,01128134","1,404125"
"1882,4","1,994848","1,910248","0,01128853","1,403252"
"1882,41","2,009789","1,910999","0,01137308","1,4025"
"1882,42","2,043327","1,911873","0,01156286","1,401627"
"1882,43","2,082348","1,91275","0,01178368","1,400749"
"1882,44","2,104918","1,913498","0,0119114","1,400002"
"1882,45","2,104362","1,914124","0,01190825","1,399376"
"1882,46","2,090931","1,914749","0,01183225","1,39875"
"1882,47","2,074162","1,915501","0,01173736","1,397999"
"1882,48","2,056678","1,916126","0,01163842","1,397373"
"1882,49","2,041101","1,916748","0,01155027","1,396751"
"1882,5","2,029101","1,917873","0,01148236","1,395626"
"1882,51","2,022028","1,919498","0,01144234","1,394001"
"1882,52","2,024174","1,920498","0,01145448","1,393002"
"1882,53","2,044201","1,921375","0,01156781","1,392124"
"1882,54","2,087275","1,922249","0,01181156","1,391251"
"1882,55","2,141476","1,923126","0,01211827","1,390373"
"1882,56","2,183199","1,923748","0,01235438","1,389751"
"1882,57","2,200127","1,924248","0,01245017","1,389252"
"1882,58","2,201001","1,924873","0,01245512","1,388626"
"1882,59","2,197107","1,925625","0,01243308","1,387875"
"1882,6","2,189557","1,92625","0,01239036","1,387249"
"1882,61","2,177715","1,926998","0,01232335","1,386501"
"1882,62","2,165953","1,928375","0,01225679","1,385124"
"1882,63","2,15896","1,929375","0,01221721","1,384125"
"1882,64","2,15896","1,930248","0,01221721","1,383251"
"1882,65","2,170563","1,931","0,01228287","1,3825"
"1882,66","2,194484","1,931873","0,01241824","1,381626"
"1882,67","2,220948","1,932751","0,012568","1,380749"
"1882,68","2,240737","1,933498","0,01267998","1,380001"
"1882,69","2,254009","1,93425","0,01275508","1,37925"
"1882,7","2,262592","1,934875","0,01280365","1,378624"
"1882,71","2,266248","1,935501","0,01282434","1,377998"
"1882,72","2,267678","1,936123","0,01283244","1,377377"
"1882,73","2,268712","1,936623","0,01283828","1,376877"
"1882,74","2,267678","1,937626","0,01283244","1,375874"
"1882,75","2,261718","1,938999","0,01279871","1,3745"
"1882,76","2,251387","1,94025","0,01274024","1,373249"
"1882,77","2,246698","1,940998","0,01271371","1,372501"
"1882,78","2,261718","1,941875","0,01279871","1,371624"
"1882,79","2,297004","1,942749","0,01299838","1,37075"
"1882,8","2,33372","1,943501","0,01320616","1,369999"
"1882,81","2,353907","1,944248","0,01332039","1,369251"
"1882,82","2,359549","1,944748","0,01335232","1,368752"
"1882,83","2,36249","1,945499","0,01336896","1,368"
"1882,84","2,366304","1,946125","0,01339054","1,367374"
"1882,85","2,366384","1,946751","0,01339099","1,366749"
"1882,86","2,361218","1,947998","0,01336176","1,365501"
"1882,87","2,354304","1,949375","0,01332264","1,364124"
"1882,88","2,35184","1,950249","0,01330869","1,363251"
"1882,89","2,361615","1,951","0,01336401","1,362499"
"1882,9","2,388","1,951874","0,01351332","1,361626"
"1882,91","2,421618","1,952625","0,01370355","1,360874"
"1882,92","2,446016","1,953499","0,01384162","1,360001"
"1882,93","2,454837","1,95425","0,01389154","1,359249"
"1882,94","2,455394","1,954876","0,01389469","1,358624"
"1882,95","2,45436","1,955498","0,01388884","1,358002"
"1882,96","2,451181","1,956123","0,01387085","1,357376"
"1882,97","2,442837","1,956875","0,01382363","1,356625"
"1882,98","2,429088","1,958126","0,01374583","1,355373"
"1882,99","2,416054","1,959499","0,01367207","1,354"
"1883","2,414624","1,960373","0,01366398","1,353127"
"1883,01","2,43481","1,961124","0,01377821","1,352375"
"1883,02","2,475977","1,962124","0,01401116","1,351376"
"1883,03","2,522548","1,963001","0,0142747","1,350498"
"1883,04","2,556801","1,963623","0,01446853","1,349876"
"1883,05","2,575715","1,964123","0,01457557","1,349377"
"1883,06","2,58557","1,964874","0,01463133","1,348625"
"1883,07","2,589226","1,965626","0,01465202","1,347874"
"1883,08","2,586285","1,966248","0,01463538","1,347252"
"1883,09","2,580166","1,967125","0,01460075","1,346375"
"1883,1","2,576351","1,968376","0,01457917","1,345123"
"1883,11","2,577782","1,969376","0,01458726","1,344124"
"1883,12","2,58549","1,970123","0,01463088","1,343376"
"1883,13","2,604326","1,971001","0,01473747","1,342499"
"1883,14","2,635002","1,972","0,01491106","1,341499"
"1883,15","2,665281","1,972748","0,01508241","1,340752"
"1883,16","2,682368","1,973499","0,0151791","1,34"
"1883,17","2,687852","1,974125","0,01521013","1,339375"
"1883,18","2,690554","1,974873","0,01522542","1,338627"
"1883,19","2,692302","1,975376","0,01523531","1,338123"
"1883,2","2,688885","1,975998","0,01521598","1,337502"
"1883,21","2,678633","1,976624","0,01515796","1,336876"
"1883,22","2,664645","1,977501","0,01507881","1,335999"
"1883,23","2,65193","1,978874","0,01500685","1,334625"
"1883,24","2,642393","1,980251","0,01495289","1,333248"
"1883,25","2,639771","1,980999","0,01493805","1,3325"
"1883,26","2,657016","1,981873","0,01503563","1,331627"
"1883,27","2,700726","1,982624","0,01528298","1,330875"
"1883,28","2,753655","1,983376","0,0155825","1,330124"
"1883,29","2,789815","1,984249","0,01578712","1,32925"
"1883,3","2,804915","1,984875","0,01587257","1,328625"
"1883,31","2,812068","1,9855","0,01591305","1,327999"
"1883,32","2,818902","1,986126","0,01595172","1,327374"
"1883,33","2,824068","1,986748","0,01598096","1,326752"
"1883,34","2,826691","1,987873","0,0159958","1,325626"
"1883,35","2,828995","1,989376","0,01600884","1,324123"
"1883,36","2,833684","1,99025","0,01603537","1,32325"
"1883,37","2,847036","1,991001","0,01611093","1,322498"
"1883,38","2,875487","1,991875","0,01627193","1,321625"
"1883,39","2,912521","1,992626","0,0164815","1,320873"
"1883,4","2,939701","1,993374","0,01663531","1,320126"
"1883,41","2,949874","1,994251","0,01669287","1,319248"
"1883,42","2,95186","1,994873","0,01670411","1,318626"
"1883,43","2,95337","1,995499","0,01671266","1,318001"
"1883,44","2,954562","1,996124","0,0167194","1,317375"
"1883,45","2,952258","1,996876","0,01670636","1,316624"
"1883,46","2,94439","1,998123","0,01666184","1,315376"
"1883,47","2,934138","1,9995","0,01660383","1,313999"
"1883,48","2,930085","2,000248","0,01658089","1,313251"
"1883,49","2,945105","2,001125","0,01666589","1,312374"
"1883,5","2,983252","2,001999","0,01688175","1,311501"
"1883,51","3,028313","2,002876","0,01713675","1,310623"
"1883,52","3,05589","2,003624","0,0172928","1,309875"
"1883,53","3,061215","2,00425","0,01732294","1,30925"
"1883,54","3,058354","2,004875","0,01730675","1,308624"
"1883,55","3,055811","2,005623","0,01729235","1,307877"
"1883,56","3,050804","2,006248","0,01726402","1,307251"
"1883,57","3,042459","2,007126","0,0172168","1,306374"
"1883,58","3,035307","2,008373","0,01717632","1,305126"
"1883,59","3,032605","2,009373","0,01716103","1,304127"
"1883,6","3,037532","2,010124","0,01718892","1,303375"
"1883,61","3,05589","2,010998","0,0172928","1,302502"
"1883,62","3,087441","2,011875","0,01747134","1,301624"
"1883,63","3,118833","2,012623","0,01764898","1,300877"
"1883,64","3,139655","2,0135","0,01776681","1,299999"
"1883,65","3,154119","2,014248","0,01784866","1,299252"
"1883,66","3,169696","2,014874","0,01793681","1,298626"
"1883,67","3,186544","2,015373","0,01803215","1,298126"
"1883,68","3,201008","2,016125","0,018114","1,297375"
"1883,69","3,209829","2,016624","0,01816392","1,296875"
"1883,7","3,211419","2,017624","0,01817291","1,295876"
"1883,71","3,205697","2,019001","0,01814053","1,294498"
"1883,72","3,197511","2,020248","0,01809421","1,293251"
"1883,73","3,198544","2,021","0,01810006","1,2925"
"1883,74","3,223658","2,021999","0,01824217","1,2915"
"1883,75","3,274043","2,022751","0,0185273","1,290749"
"1883,76","3,327449","2,023499","0,01882951","1,290001"
"1883,77","3,357251","2,02425","0,01899816","1,289249"
"1883,78","3,356377","2,024876","0,01899321","1,288624"
"1883,79","3,335555","2,025501","0,01887538","1,287998"
"1883,8","3,308932","2,026123","0,01872472","1,287376"
"1883,81","3,286839","2,026749","0,0185997","1,286751"
"1883,82","3,273566","2,027874","0,0185246","1,285625"
"1883,83","3,267765","2,029373","0,01849177","1,284126"
"1883,84","3,267924","2,030251","0,01849267","1,283249"
"1883,85","3,280719","2,030998","0,01856507","1,282501"
"1883,86","3,315608","2,031876","0,0187625","1,281624"
"1883,87","3,363768","2,032623","0,01903504","1,280876"
"1883,88","3,400803","2,033501","0,01924461","1,279999"
"1883,89","3,416936","2,034126","0,0193359","1,279373"
"1883,9","3,423929","2,034874","0,01937548","1,278625"
"1883,91","3,43291","2,0355","0,0194263","1,278"
"1883,92","3,441652","2,036125","0,01947576","1,277374"
"1883,93","3,442049","2,036873","0,01947801","1,276627"
"1883,94","3,4314","2,037998","0,01941775","1,275501"
"1883,95","3,415982","2,039375","0,0193305","1,274124"
"1883,96","3,408829","2,040249","0,01929003","1,273251"
"1883,97","3,422658","2,041126","0,01936828","1,272373"
"1883,98","3,461599","2,042","0,01958865","1,2715"
"1883,99","3,510316","2,042873","0,01986433","1,270626"
"1884","3,548225","2,043499","0,02007885","1,27"
"1884,01","3,570477","2,04425","0,02020477","1,269249"
"1884,02","3,581047","2,044876","0,02026458","1,268623"
"1884,03","3,578583","2,045624","0,02025064","1,267876"
"1884,04","3,565391","2,046249","0,02017599","1,26725"
"1884,05","3,552516","2,047123","0,02010313","1,266376"
"1884,06","3,548622","2,0485","0,02008109","1,264999"
"1884,07","3,552119","2,049248","0,02010088","1,264252"
"1884,08","3,560702","2,050251","0,02014945","1,263248"
"1884,09","3,581921","2,050999","0,02026953","1,262501"
"1884,1","3,622691","2,051876","0,02050024","1,261623"
"1884,11","3,670216","2,05275","0,02076917","1,26075"
"1884,12","3,706455","2,053501","0,02097425","1,259998"
"1884,13","3,728867","2,054249","0,02110107","1,259251"
"1884,14","3,743569","2,054874","0,02118427","1,258625"
"1884,15","3,751278","2,055374","0,02122789","1,258125"
"1884,16","3,751675","2,056126","0,02123014","1,257374"
"1884,17","3,746986","2,056625","0,02120361","1,256874"
"1884,18","3,73745","2,057625","0,02114964","1,255875"
"1884,19","3,722986","2,059124","0,02106779","1,254375"
"1884,2","3,708522","2,060123","0,02098594","1,253376"
"1884,21","3,707091","2,061123","0,02097785","1,252377"
"1884,22","3,733158","2,061874","0,02112535","1,251625"
"1884,23","3,786564","2,062748","0,02142757","1,250751"
"1884,24","3,844023","2,063499","0,02175272","1,25"
"1884,25","3,881772","2,064251","0,02196634","1,249249"
"1884,26","3,896872","2,064873","0,02205179","1,248627"
"1884,27","3,90021","2,065498","0,02207067","1,248001"
"1884,28","3,899336","2,066124","0,02206573","1,247375"
"1884,29","3,895283","2,06675","0,02204279","1,24675"
"1884,3","3,888369","2,067875","0,02200367","1,245625"
"1884,31","3,881216","2,069374","0,02196319","1,244125"
"1884,32","3,878752","2,070126","0,02194925","1,243374"
"1884,33","3,891627","2,070999","0,0220221","1,2425"
"1884,34","3,930092","2,071999","0,02223977","1,241501"
"1884,35","3,985167","2,07275","0,02255143","1,240749"
"1884,36","4,031102","2,073498","0,02281137","1,240002"
"1884,37","4,055897","2,074249","0,02295168","1,23925"
"1884,38","4,067977","2,074875","0,02302004","1,238625"
"1884,39","4,075924","2,0755","0,02306501","1,237999"
"1884,4","4,078706","2,076126","0,02308076","1,237373"
"1884,41","4,074732","2,076748","0,02305827","1,236752"
"1884,42","4,06607","2,077873","0,02300925","1,235626"
"1884,43","4,055897","2,079498","0,02295168","1,234001"
"1884,44","4,050414","2,080376","0,02292065","1,233124"
"1884,45","4,063686","2,081249","0,02299576","1,23225"
"1884,46","4,108747","2,082123","0,02325075","1,231377"
"1884,47","4,17463","2,083","0,02362357","1,230499"
"1884,48","4,228195","2,083626","0,02392669","1,229874"
"1884,49","4,251639","2,084248","0,02405936","1,229252"
"1884,5","4,255056","2,084873","0,02407869","1,228626"
"1884,51","4,251242","2,085625","0,02405711","1,227875"
"1884,52","4,242102","2,08625","0,02400539","1,227249"
"1884,53","4,230261","2,087124","0,02393838","1,226376"
"1884,54","4,223267","2,088375","0,0238988","1,225124"
"1884,55","4,225572","2,089249","0,02391185","1,224251"
"1884,56","4,239162","2,090248","0,02398875","1,223251"
"1884,57","4,268011","2,091125","0,024152","1,222374"
"1884,58","4,310926","2,091999","0,02439485","1,2215"
"1884,59","4,352967","2,092751","0,02463275","1,220749"
"1884,6","4,380862","2,093498","0,02479061","1,220001"
"1884,61","4,395405","2,09425","0,02487291","1,21925"
"1884,62","4,401048","2,094875","0,02490484","1,218624"
"1884,63","4,397472","2,095501","0,0248846","1,217999"
"1884,64","4,38269","2,096123","0,02480095","1,217377"
"1884,65","4,354159","2,096626","0,0246395","1,216873"
"1884,66","4,313628","2,097626","0,02441014","1,215874"
"1884,67","4,271666","2,098999","0,02417269","1,2145"
"1884,68","4,246394","2,10025","0,02402967","1,213249"
"1884,69","4,258394","2,100998","0,02409758","1,212502"
"1884,7","4,319986","2,101875","0,02444612","1,211624"
"1884,71","4,418214","2,102749","0,02500198","1,210751"
"1884,72","4,51382","2,1035","0,025543","1,209999"
"1884,73","4,570723","2,104248","0,025865","1,209251"
"1884,74","4,58169","2,104874","0,02592706","1,208626"
"1884,75","4,56365","2,105499","0,02582498","1,208"
"1884,76","4,541397","2,106125","0,02569905","1,207375"
"1884,77","4,531542","2,10675","0,02564328","1,206749"
"1884,78","4,535516","2,107998","0,02566577","1,205502"
"1884,79","4,546722","2,109375","0,02572918","1,204124"
"1884,8","4,562378","2,110123","0,02581778","1,203377"
"1884,81","4,588684","2,111","0,02596664","1,202499"
"1884,82","4,632314","2,111874","0,02621354","1,201626"
"1884,83","4,684448","2,112625","0,02650855","1,200874"
"1884,84","4,72633","2,113373","0,02674556","1,200127"
"1884,85","4,752795","2,114124","0,02689532","1,199375"
"1884,86","4,771551","2,11475","0,02700145","1,19875"
"1884,87","4,78665","2,115498","0,0270869","1,198002"
